레시피 제목,요리명,요리재료,레시피내용
강낭콩 채소 스프 만들기 ,강낭콩채소스프, 강낭콩 양파 감자 당근 토마토 마늘 올리브유 소금,"['올리브유 두른 냄비에 다진 마늘을 노릇하게 볶아주세요.', '양파,감자,당근 잘게 잘라 넣고 양파가 흐물해질때까지 약불에서 볶아주세요.', '토마토 껍질 벗겨 잘라서 넣어주세요.', '같이 볶다가 토마토가 뭉그러지면', '삶은콩을 삶은물도 같이 넣고 한소큼 끓여서 약하게 소금간 합니다.']"
치즈 감자수프,치즈감자스프, 양파 감자 물 우유 슬라이스 식용유 소금,"['양파와 감자는 한입 크기로 썬뒤 오일 두른 냄비에 소금약간 넣고 중간 불에서 볶아주세요. (끓일거라 다 익히지 않아도 되요. 살짝 3~4분 정도 볶아주심 되요)', '물을 붓고 냄비 뚜껑을 덮은후 감자가 익을때까지 끓여주세요. (젓가락으로 감자를 찔러 푹들어가면 익은거예요)', '감자가 다 익으면 물이 반정도로 졸아요.', '이때 우유를 부어 주세요.', '핸드믹서(도깨비 방망이)로 감자와 양파를 곱게 갈아주세요.', '1분 정도 끓이다 불에서 내린후 치즈 한장을 넣고 주걱으로 치즈가 녹게 저어 주세요.', '수프그릇에 담으면 따뜻하고 진한 치즈 감자수프가 완성입니다.']"
단호박수프,단호박스프, 단호박 양파 다진마늘 올리브유(식용유) 물 우유 소금,"['냄비에 올리브유를 두르고 한입크기로 썬 양파와 단호박, 다진마늘을 넣고볶아주세요.', '마늘이 익을만큼 살짝만 볶으시면 돼요.', '물을 붓고 단호박이 익을때까지 끓여주세요.', '스푼으로 단호박을 눌렀을때 부드럽게 잘라지면 다 익은 거예요.', '핸드믹서(도깨방망이)로 곱게 갈아주세요.', '우유를 부은후 2~3분간 끓여주세요. 본인의 취향에 따라 소금으로 간을 맞춰주세요.', '올리브유를 두른 팬에 식빵을 작은 사각형 크기로 잘라 약불에서 구워주세요.', '앞뒤로 노릇노릇 먹음직스러운 갈색을 띌때까지 구워주시면 되요. 간단하죠?', '방금 끓여내서 따끈따끈~ 달콤하고 부드러운 단호박수프 한입 넣으니 마음까지 훈훈해지는 느낌~빵을 곁들여 먹으면 가벼운 한끼식사로도 손색 없어요.']"
깔끔한 양송이스프,양송이스프, 양송이 양파 밀가루 우유 물 소금 후추,"['카놀라유를 넣고 양파를 볶기 시작했어요.', '반쯤 볶았을때 양송이를 넣어 함께 볶아주세요. 양파가 투명해질때까지 볶아 줍니다.', '밀가루 1큰술을 넣고 밀가루 색이 누렇게 약간 변할때까지 잘~ 볶아주세요. 타기 쉬우니 주의해서 볶아주세요.', '우유를 넣고~ 소금도 약간 넣어 간을해주세요.', '우유를 넣고 한번 끓여 주시구요~ 불을끄고 식혀 주세요.', '블렌더나 도깨비 방망이 같은데 갈아주세요.', '먹을땐 후추를 살짝~ 뿌려 주시면 완성!']"
간단하지만 제법 포만감도 주는 양배추스프,양배추스프, 양배추 양파 대 다시마 비엔나소세지 부재 상황버섯차 소금 후추 고형다,"['깊은 국물맛을 위해 다시는 중요하지요. 파와 다시마를 넣고 10분간 끓여주다가 다시마를 건져 버리세요.', '비엔나 소세지는 뜨거운물에 데쳐냅니다. 칼로리도 줄여주고 여분의 기름기도 제거됩니다. 톡톡 입안에 씹히는 식감이 다이어트 스트레스를 많이 해소시켜주지요. 양파와 양배추는 먹기좋게 썰어주시고 상황버섯차는 다시에 넣으면 향기롭고 은은한 국물맛을 내는데 일품입니다.', '다 넣고 양배추 양파가 흐물거릴때까지 끓여주시고 간은 소금, 후추 , 고형다시(콘소매)를 첨가해줍니다.']"
아보카도크림스프,아보카도크림스프, 아보카도 양파 생크림 우유 소금,"['아보카도는 반으로 썰어서 씨를 뺀 후 껍질을 벗기고 굵직굵직 대충 썰어주세요.', '양파는 채썰어서 랩을 씌운채 전자렌지에 4분 돌려주시면 투명하게 익습니다.전자레인지', '우유+생크림+소금+양파+아보카도 재료를 모두 믹서에 넣고 곱게 갈아주세요.', '부드럽고 매력적인 연두빛 크림스프가 완성됩니다.']"
게살수프,게살스프, 대게살 팽이버섯 계란흰자 닭육수 굴소스 소금 참기름 물녹말,0
초간편 게살수프,게살스프, 주황색 팽이버섯 달걀 대파 멸치다시마국물 물 멸치 다시마 다진마늘 참기름 소금 후춧가루  녹말  녹말가루 물,"['물과 멸치, 다시마를 넣고 5분 정도 끓여 멸치육수를 만들어주세요.', '멸치육수만 2컵을 끓인다음 게맛살을 찢어넣고 다진마늘을 넣어 1분정도 끓여주세요.', '팽이버섯을 찢어 손가락 한마디 정도 길이로 썰어 넣어 1분정도 끓인 후 섞어둔 녹말물을 넣어 농도를 맞춰주세요.', '달걀 1개를 풀어 넣고 30초이내에 불을 꺼주세요.', '대파를 썰어넣고 소금, 후춧가루를 넣어 간을 맞춰내세요.']"
양송이스프 만들기 ,양송이스프, 양송이버섯 양파작은것 베이컨 화이트 밀가루 버터 치킨스톡 우유 생크림 소금 후추 파슬리가루,"['물 한컵 (종이컵기준)에 치킨스톡 1개를 넣고 미리 녹여주세요. 치킨스톡이 없으신 분들은 물을 넣거나, 닭육수를 넣어주시면 된답니다.', '양송이는 껍질을 벗겨 얇게 슬라이스해주세요.', '양파도 얇게 썰어 준비해주세요.', '예열된 팬에 버터 1/2큰술을 살짝 녹인 뒤 양파를 넣고 볶아주세요. 갈색빛을 될때까지 은근한 불에 오래 볶아주셔야해요~ 양파를 볶는 동안 다른 한쪽에선 버터와 밀가루를 약한 불에서 볶아 화이트루를 만들어주세요.', '양파가 숨이 죽고 살짝 갈색빛을 띄었을때 양송이를 넣고 달달 볶아주세요. 양송이의 수분이 빠져나와 촉촉해질때까지 볶아주시면 됩니다.', '스프에 올릴 베이컨도 잘게 잘라 바삭해질때까지 볶아서 준비해주세요.', '양송이 볶아놓은 것도 몇개 빼놓고, 베이컨도 바삭하게 구워놓고 스프위에 토핑할 재료들도 준비가 되었어요.', '화이트루 + 볶아놓은 양송이와 양파 + 우유 + 치킨스톡 녹인물을 넣고 보글보글 끓여주고, 끓어오르면 한 김 식혀준 뒤 믹서기에 갈아주세요. 부드럽게 드시고 싶은 분들은 곱게 갈아주시면 되고, 저처럼 알갱이가 어느정도 씹히길 원하시는 분은 믹서기를 눌렀다 떼었다 짧게 짧게 반복해서 살짝만 갈아주시면 된답니다.', '믹서기에 갈았던 것을 다시 냄비에 붓고, 생크림 1.5컵을 넣은뒤 다시 한번 끓여주세요. 마지막에 기호에 맞게 소금과 후추로 간을 해준 뒤 베이컨과 양송이를 올려내면 끝 ~!! 베이컨에 짠맛이 있기 때문에 베이컨을 올릴경우 스프의 간은 살짝 싱겁게 해주시는게 좋아요.']"
+ 가리비 크림스프 + 부드러운 크림스프 ~ 클렘차우더스프 짝퉁? ㅋㄷㅋㄷ ,가리비크림스프, 가리비 물 버터 밀가루 감자 양파 당근 마늘 화이트와인 우유 생크림,"['가리비에 물을 넣고 펄펄 끓여주세요. 오래 끓이지 않으셔도 되구요 바르르 끓으면 조개 육수가 뽀얗게 우러나요.', '야채들은 잘게 썰어서 준비해주세요. 크게 씹히는 느낌이 좋으시면 큼지막하게 썰으셔도 되요~', '버터의 절반정도를 냄비에 넣어주시고 마늘을 볶아주세요. 마늘향이 살짝 베어나오면 잘 썰어놓은 야채를 넣고 달달 볶아주세요~ 양파가 투명한 색으로 변하고 감자가 살짝 익어가면 야채준비는 끝!', '나머지 반 남은 버터를 넣고 밀가루를 넣고 살짝 볶아주세요. 그리고 우유와 생크림, 조개육수를 넣어주세요. 조개육수는 다 넣지 마시고 100g. 그리고 저어가면서 국물을 끓여주세요.', '크림국물이 끓어오르면 아까 볶아놓으셨던 야채를 넣고 주걱으로 저어주시면서 끓여주세요. 간은 소금간으로 해주시면 클램차우더 스프 완성입니다~']"
단호박 스프,단호박스프, 단호박 버터 양파 우유 생크림,"['숟가락을 이용해 단호박 씨를 제거해요. 깔끔하게 박박 긁어 주세요.', '전자레인지나 냄비를 이용하여 호박을 쪄주세요. 단호박은 껍질째 뒤집어 쪄내야 움푹 패인 부분에 물이 고이지 않아 맛이 좋답니다. 고구마든 호박이든 물을 이용해 쪄낼때에는 , 물이 넘치지 않을 정도로 반정도만 채우셔야해요. 끓으면서 수분이 재료에 닿으면 맛 없어 집니다.전자레인지', '달궈진 팬에 버터를 넣고 녹인다음, 양파를 넣어 은근하게 투명해질때까지 타지 않도록 볶아요. 무슨 야채든 볶으실때는 센불에서 재빨리 후다닥 볶아내셔야 수분이 빠지지 않고 머물러 있죠!', '초록색 껍질은 최대한 제거 해주세요.', '껍질이 분리되면 우유, 단호박, 양파를 넣어 곱게곱게 갈아 주세요.', '이제 냄비에 옮겨 담아 생크림을 넣어 끓이시기만하면 된답니다.']"
고소한 감자스프,감자스프, 감자 양파 대파 체다치즈 베이컨 우유 치킨스톡 밀가루 버터 파마산치즈가루 소금 후추 파슬리가루,"['양파 1/4개(대)는 채썰어서 준비합니다.대파 흰대부분 1/2대도 채썰어서 준비해주세요. 대파흰대가 들어가면 맛이 다르답니다.', '감자 5개 모두 삶아서 (굵은소금 살짝 넣고 삶아주세요) 그중 2개는 깍뚝썰기해서 따로 빼놓습니다. 베이컨 2장은 얇게 썰어서 바~~싹 익혀주세요 .아주 바싹!! 치즈 1/2장도 얇게 잘라서 준비합니다.', '냄비에 버터약간(1/2T) 넣고 양파채와 대파채를 달달 볶아 줍니다. 양파가 투명하게 폭~죽을때까지요. 밀가루 1T와 버터 1T를 넣고 볶아 화이트 루 만들어 주세요. 너무 센불에서 볶으면 가루가 타버립니다. 중약불에서 타지않게 밀가루에 색이 나지 않게 살짝만 볶아주세요. 그럼 더 걸죽하고 꼬수운 스프가 만들어 집니다. 그리고 우유 2C을 넣고 멍울이 풀어지도록 살살 저어가면서 끓여줍니다. 삶은 감자 3개를 넣고 핸드블랜더로 곱게 갈아줍니다. 핸드블랜더 없으시면 좀 식혀서 믹서기에 갈아주세요.', '잘 갈린 스프에 치킨스톡 1개와 물 1C을 넣고 농도 조절해주세요. 치킨스톡육수를 넣는것과 넣지 않는 것의 차이는 큽니다. 파마산 치즈가루 1T를 넣고 잘 저어주세요. 감칠맛이 더해집니다. 따로 빼놓은 삶은 감자를 깍뚝썰기해서 넣고 끓여냅니다. 모자라는 간은 소금, 후추로~', '뜨거운 감자스프에 치즈 올리고 베이컨 올리고 파슬리가루 좀 뿌려주시면 근사한 감자스프 완성~']"
감자치즈스프,감자치즈스프, 감자(小) 상하 당근 소금 후추 우유,"['당근은 씻어 잘게 다져 주시고 감자는 껍질 벗겨 삶아 준비해주세요.', '냄비에 삶은 감자를 넣고 우유를 부워주세요.', '불은 올리고 핸드블렌더로 갈아줍니다. (핸드블렌더가 없으시다면 믹서기로 갈으셔도 괜찮아요)', '끓기 시작하면 잘라놓은 당근을 넣어주세요.', '우유로 되기 조절 하시구요 아이들 입맛에 따라 소금,백후추로 간을 해줍니다.', '저어주면서 끓여주시다가 치즈 2장을 넣어 저어주세요. 치즈가 다 녹으면 완성입니다.', '완성된 감자 치즈 스프예요.']"
요즘 날씨에 딱! 크림콘스프!,콘스프, 옥수수통조림(수분제거) 양파 버터 밀가루 우유 소 후춧가,0
단호박흑미스프와 마늘크루통,단호박흑미스프, 삶은단호박 우유 물 흑미밥 양파 소금 후추 마늘크루 식빵 다진마늘 포도씨유 설탕 파슬리가루,"['다진마늘, 포도씨유, 설탕, 파슬리가루를 넣고 섞은후에 식빵을 깍둑썰기로 잘라 윗면에 골고루 묻힌후에 오븐 200도에서 5~7분 구워주세요.오븐', '양파는 적당히 썰어 준비해주시고 단호박은 씨를 제거후에 비닐봉투에 넣어 전자렌지에 7~8분 돌려 익혀 준비해주세요.전자레인지', '믹서기에 양파, 단호박, 흑미밥, 물을 넣어 갈아주세요.', '냄비에 갈은 내용물을 넣고 끓여주세요. 보글보글 끓어오르면 우유를 넣어가면서 한번 더 끓여주세요. 끓인후에 소금,후추로 간해서 드시면 된답니다.']"
감자스프,감자스프, 감자 양파 표고버섯 양송이버섯 버터 우유 물 소금 버섯양 다진마늘 후춧가루 소금 물 소금 식초 계란,"['식빵은 적당한크기로 잘라 버터두른팬에 노릇하게 구워준후... 파르메산치즈를 솔솔 ~~ 뿌려둡니다 ~', '감자는 최대한 얇게 썰어주시고 감자를 썰어서 찬물에 5분정도담궈놓아 전분기를 빼줍니다...', '양파와 대파를 썰어준비하고요', '팬에 버터를 두르고 감자를 볶아줍니다....', '감자가 반쯤익으면 양파와대파를 넣고 골고루섞어 볶아줍니다', '닭육수와, 생크림, 우유를 넣고 끓여줍니다.', '거의 졸아들때쯤, 소금과후추로 간을 해줍니다...', '믹서에 곱게 갈아줍니다', '노릇하게구워낸 식빵을 올려준후, 살앙하는 봉서방과 아들에게 ~~~ 슝 ~~~']"
감자스프,감자스프, 감자작은것 양파 대파 버터 닭육수 생크림 우유 소금 후춧가루,"['식빵은 적당한크기로 잘라 버터두른팬에 노릇하게 구워준후... 파르메산치즈를 솔솔 ~~ 뿌려둡니다 ~', '감자는 최대한 얇게 썰어주시고 감자를 썰어서 찬물에 5분정도담궈놓아 전분기를 빼줍니다...', '양파와 대파를 썰어준비하고요', '팬에 버터를 두르고 감자를 볶아줍니다....', '감자가 반쯤익으면 양파와대파를 넣고 골고루섞어 볶아줍니다', '닭육수와, 생크림, 우유를 넣고 끓여줍니다.', '거의 졸아들때쯤, 소금과후추로 간을 해줍니다...', '믹서에 곱게 갈아줍니다', '노릇하게구워낸 식빵을 올려준후, 살앙하는 봉서방과 아들에게 ~~~ 슝 ~~~']"
