Menu,Ingredient,Recipe
"고소하고 부드러운 감자스프, 우유가 들어가 고소하고 부드러운 효리네민박 이효리 감자수프","['감자3알', '양파1개', '우유2+1/2컵', '버터한조각(1cm)']","['감자가 잘 익을 수 있게 조각내어 물에 삶아 줍니다.감자 3알냄비센불', '양파도 잘게 채 썰어 주어요.양파 1개', '냄비를 달군 후 버터 넣고 녹여 줍니다.고소한 향이 빠르게 퍼져 나가네요.버터 한조각(대락 1cm정도)냄비센불', '약불로 조절 후 양파를 노릇노릇하게 볶아 줍니다. 양파향도 그윽하게 퍼져 나가요.양파 1개냄비약불', '잘 삶아진 감자와 양파를 그릇에 모아 줍니다. 믹서에 갈거에요.삶은 감자, 볶은 양파접시', '믹서에 삶은 감자와 볶은 양파 넣어 주세요.', '우유 2컵 반 정도 넣고 곱게 갈아 줍니다. 생크림으로 하면 더욱 진하고 고소한 맛이 나지만 없으면 우유로 해도 좋아요.우유 2컵반믹서곱게 갈아 주세요.', '곱게 갈아졌으면 냄비에 넣고 약불로 잘 끓여 주면 완성됩니다.냄비약불', '예쁜 그릇에 담아 내고 통후추 살짝 뿌리면 끝. 냄새도 아주 좋고 부드럽게 잘 넘어 갑니다. 고소한 맛이 일품이에요.', '식사 대용으로 빵 구워서 함께 드시면 오전이 든든하고 속도 편하실거에요.']"
다이어트요리/ 이하늬레시피/ 단호박스프,"['단호박1개', '양파1/2개', '우유적당량']","['먼저 양파를 잘게 썰어주기! 딱히 크기는 상관없답니당', '그다음 단호박을 손질해줄거예요~! 이때 이하늬 씨가 알려준 방법은 단호박을 3분간 전자레인지에 돌려주면 감자칼로 껍질을 벗기기가 쉽다는 정보! 저도 그 방법으로 했어요! 그 다음 숟가락으로 단호박 속을 퍼내서 깔끔하게 비워주기!전자레인지', '그다음 단호박이 잘 익도록 얇게 얇게 썰어주기!', '다시 한 번 조각조각 내주세요~', '모든 준비가 끝났으면 그다음! 냄비에 기름 또는 버터를 살짝 두르고 양파가 투명해질 때까지 볶아주기!', '그다음 단호박을 넣고', '우유를 부어주면 끝! 우유의 양은 단호박의 양을 고려해서 넣어서 끓여주다가 농도를 봐주면서 우유를 첨가해주시면 될 것 같아요!', '단호박이 익으면서 점차 색이 노래져요!', '요로케 요로케 ~ 이때 참고로 점도가 높아서 막 여기저기 팡팡 튀기기 때문에 나뭇 주걱으로 계속 휘휘 저어주셔야 해요!', '계속 끓이다 보니까 농도는 어느 정도 맞춰졌는데 건더기들이 잘게 잘게 남아있어서 핸드믹서로 깔끔하게 한 번 더 갈아주었어요!', '한 숟가락 드셔보시고 입맛에 따라 소금으로 간을 해주시면 될 것 같아요! 저는 간을 전혀 안 했는데도 맛있었어요ㅎ정말 곱게 갈린 단호박! 헤헿 색 너무 예뻐요~', '그릇에 담아내면 초간단 다이어트요리 이하늬레시피로 만든 단호박스프 완성! 집에 브로콜리나 파슬리가루가 있다면 데코를 해주세요~']"
초간단최애반찬 게살스프 만들기 치킨스톡요리,"['게맛살이나크래미1줌', '계란2개', '팽이버섯1줌', '치킨스톡4큰술', '전분3스푼']","['볼에 치킨스톡넣고 물을 끓입니다.간을 보고 물이나 치킨스톡을 조절합니다. 치킨스톡도 짤수있어요', '팽이버섯이랑 게맛을 찢어 넣어 끓여요', '계란이 풀어지지않게 살짝 길게 부어줍니다 계란이 익기전에는 젓지않습니다.', '스프같은 농도로 저어가며 부어줍니다', '중국집 게살스프랑 똑같은 간편식 게살스프입니다']"
고소한 감자 수프,"['감자2개', '양파1/4개', '대파1대', '마늘1쪽', '버터1Ts', '물200cc', '우유200cc', '동물성생크림100cc', '소금약간', '후춧가루적당량', '크루통약간', '파슬리가루약간']","['감자는 얄팍하게 썰어서 준비하고, 양파는 슬라이스, 마늘은 편 썰고, 대파는 어슷 썰어서 준비합니다. 팬을 달구어 버터를 넣어서 녹여주고, 양파와 마늘, 대파를 넣어서 노릇노릇해질때까지 볶아주세요.', '재료들이 잘 볶아지면 감자를 넣어서 살짝 익도록 볶아주다가 분량의 물을 부어서 감자가 다 익을때까지 끓여줍니다.', '감자가 다 익으면 볶았던 재료들을 믹서에 넣고 곱게 갈아주세요. 다시 냄비에 넣고 데워주다가 우유와 생크림을 넣어서 끓여줍니다.', '끓기 시작해서 적당한 농도가 되어가면 소금과 후춧가루를 넣어서 간을 보아주고 불에서 내려주세요.', '볼에 담아서 파슬리가루를 뿌려주고, 크루통을 얹어내면 완성이예요. 식빵을 잘게 깍둑썰어서 버터를 두른 팬에 넣어 노릇하게 구워낸 크루통이예요.']"
인스턴트 스프와는 차원이 다른 백종원의 감자 스프 만들기 (With 크루통),"['감자(중)3개', '양파1개', '우유400ml', '버터2T', '소금약간', '후춧가루약간', '물적당량', '자투리바게트빵조금', '버터1T']","['감자는 껍질을 벗긴 후조각으로 잘라 주세요.그래야 삶을 때 빨리 익어요.', '냄비에 감자가 잠길 만큼의 물과 감자를 넣은 후 10분간 센불에서 끓여주세요.', '감자를 삶는 동안 1토막 정도 깍둑 자른 버터와 채 썬 양파를 후라이팬에 넣고 볶아주세요.', '양파가 숨이 죽을 정도로 볶아지면 불을 끄구 식혀주세요.', '다 익은 감자도 한 김 식혀주세요.', '믹서기에 삶은 감자와 볶은 양파, 우유를 넣고 곱게 갈아주세요.', '믹서에 간 감자와 양파를 냄비에 부어주고 중약불에서 저어가며 걸쭉한 농도로 끓여주세요.', '소금으로 간해주고 취향에 따라 묽은 농도를 원하면 우유를 좀 더 넣어주세요.스프가 눌어붙지 않도록 약불에서 계속 저어주세요.', '냉장고에 자투리 바게트 빵이 있어서 크루통을 만들었어요.바게트 빵을 작게 주사위 모양으로 자른 후 버터 1 큰 술과 함께 후라이팬에 노릇하게 볶아 주면 됩니다.', '용기에 감자수프를 담고 크루통을 얹은 후 후추를 뿌려주면 완성이에요.']"
아침식사로 좋은 마카로니스프,"['마카로니', '감자', '양파', '우유', '버터', '치즈', '소금']","['먼저 끓는물에 마카로니 먼저 삶아주기 ! 10분정도 익혔던거 같아요 취향에 따라 시간 조절하심 될꺼에요.', '감자도 전자렌지로 익혀주고전자레인지', '뜨거울때 잘 으깨서 준비해놓기', '양파잘게 썰어서 버터 살짝 녹인후 볶아주세용!! 달달달 색깔이 살짝 투명해질때까지 볶아주기', '그리고 준비해둔 감자 넣어주고.', '우유를 넣어 끓여주세용. 어느정도 끓어 오르면', '삶아둔 마카로니 넣고 눌러붙지 않게 잘 저어주면서 끓여주면 마카로니스프 완성입니다.', '소금간 살짝 하고 치즈 넣어서 끓여도 좋아요.']"
브로콜리 고구마스프 만들기,"['브로콜리1/4송이', '호박고구마(대)1/2개', '양파1/2개', '버터', '생수(치킨스톡대체가능)', '우유(생크림으로대체가능)200ml', '소금약간', '후추']","['브로콜리를 먹기좋은 크기로 잘라 데쳐줍니다.. 물이 끓으면 소금을 넣고 잠깐만 데쳐내주어요. 너무 오래 데치면 아삭거리는 식감이 떨어져 맛이 없더라구요', '급 찬물샤워시키고 체에 받혀 물기를 빼둡니다..', '재료를 볶은다음 믹서에 갈아서 끓일거니까 자잘한 크기로 잘라서 준비해주어요.', '냄비에 버터를 조금넣고 호박고구마 먼저 볶아줍니다.', '고구마가 익으면 양파를 넣고 볶아주세요.', '브로콜리는 미리 데쳤기에 마지막에 잠깐 넣고 휘리릭 한번만 볶아주세요.', '믹서에 우유를 넣고 갈아주세요~ 이때 보관중인 생크림이 있다면 우유대신 넣고 사용해도 좋아요.', '이제 다시 냄비에 붓고 한번 끓여줍니다. 이때 스프의 농도를 맞추기 위해 우유나 치킨스톡을 넣으면 되는데, 치킨스톡을 넣을땐 간을 안해도 되지만 우유나 생수로 스프 농도를 맞출땐 소금으로 간을 맞추면 됩니다. 후추 좀 뿌려주고요~', '고소하고 부드러운 브로콜리 고구마스프 완성!!']"
"백종원의 요리 비책, 감자스프","['1.감자수프', '버터1과1/2큰술', '양파1/2개', '우유2컵', '감자(200g)3개', '소금1/2큰술', '설탕1/2큰술', '물1L', '파슬리적당량', '후추적당량', '식빵1개', '버터(10g)1큰술']","['감자는 잘게 잘라 삶아내고 양파는 곱게 채 썰어둔다.', '버터를 두르고 자른 식빵을 노릇노릇 구워준다.', '프라이팬에 버터를 두르고 양파를 볶아준다.', '볶은 양파, 감자, 우유를 붓고 믹서기에 갈아준다.', '냄비에 갈아 둔 감자를 넣고 바닥을 저어가며 농도나 게 끓인다.', '농도가 잡히면 소금, 설탕을 넣어 간을 맞춘다.', '완성 접시에 스프를 담고 파슬리, 크루통을 뿌려 마무리한다.']"
소화가 잘되는 고구마 스프. 유아식으로도 좋아요~,"['삶은고구마1개', '우유300ml', '소금약간', '후추약간', '파슬리가루약간']","['삶은 고구마 껍질을 벗긴 뒤 팬에 겉면을 노릇 노릇 구워준다.', '믹서에 고구마와 우유를 넣고 부드럽게 갈아준다.', '다시 팬에 붓고 잘 저어가면서 끓여준다. 이 때 소금,후추로 간을 한다.', '스프가 끓으면 불을 끄고 도자기 그릇에 담고 파슬리 가루를 뿌려준다.']"
[간단 자취요리] 고급진 게살스프를 3000원에?,"['크래미5~6개', '계란1개', '치킨스톡1조각', '물600ml', '전분물']","['재료를 준비합니다.', '준비한 맛살은 잘게 찢어줍니다.', '계란을 풀어주세요.', '전분가루 조금에 물을 살짝 넣어 전분물을 준비합니다.', '냄비에 물을 붓고 치킨스톡 하나를 물에 넣고 끓여줍니다.', '끓는 육수에 찢어놓은 맛살을 넣어주세요.', '그리고 계란물도 넣어줍니다. 계란물을 넣자마자 빠르에 휘휘 저어주셔야 해요!', '마지막으로 전분물을 넣습니다. 전분물은 한꺼번에 넣지 않고 농도를 봐가며 조금씩 넣어줍니다.', '어느정도 끈끈해 지면 완성입니다.']"
새우 순두부스프 - 영양만점 순두부 활용 요리,"['순두부1봉', '새우200g', '계란2개', '대파2대', '물100ml', '감자전분1숟가락', '치킨스톡200ml', '물200ml', '피쉬소스2숟가락', '참기름적당량']","['계란은 잘 풀어서 준비하고,새우는 얇게 편으로 잘라주세요.파는 잘게 썰어주세요.', '다음으로 물 100ml에 감자전분 1숟가락을 넣고 잘 저어서 전분물을 준비해 주세요.', '냄비에 썰어둔 새우와 순두부를 넣고 치킨스톡 200ml, 물 200ml를 넣어주세요', '숟가락으로 순두부를 먹기 좋은 크기로 자르고, 잘 끓여주세요.', '한소끔 끓어오르면 풀어둔 계란과 파를 넣고', '전분물도 넣어주세요.', '피쉬소스 2숟가락을 넣어서 간을 해주시면 새우 순두부스프 완성입니다!', '드실때 취향껏 참기름을 넣어주시면 더욱 고소하고 맛있어요.', '입맛 없는 아침에 간단한 한끼식사로 딱이에요~!!!']"
레스토랑 저리가는 완두콩 스프 만들기/고소하고 부드러운/아침식사대용가능,"['완두콩300g', '감자150g', '양파150g', '버터40g', '완두콩삶은물400ml', '물300ml', '소금적당히', '후추적당히']","['미리 재료를 조금 준비했어용ㅎㅎ', '#완두콩 삶기1.먼저, 완두콩 300g을 5분 정도 끓여줄게요(사진의 150g은 오타 입니다 ㅠ^ㅠ)완두 콩 삶은 물 버리면 안 돼요!', '#완두콩 스프 만들기1.완두콩을 삶은 후, 팬에 버터 40g을 넣고', '2. 버터를 녹이면서,양파 (150g), 감자 (150g)를 넣고 볶아줍니다', '3. 맛있게 볶아줘용(๑˃ᴗ˂)و', '4. 어느 정도 익으면 삶아놓은 완두콩을 넣고 같이 볶아줄게요!', '5. 그다음 완두콩 삶은 물을 400ml을 붓고 끓여줍니다', '6. 보글보글', '7. 물이 졸아들었어요! 물이 졸아들면~', '8. 물을 300ml를 더 부어준 뒤,', '9. 믹서기에 넣고 곱게 갈아줍니다', '10. 완전 곱게 갈린 완두콩!!', '11. 그다음 우유 300ml을 부어줍니다', '12. 타지 않게 저어가며 끓여줄게요', '13. 여기에 소금, 후추를 적당히 넣은 뒤,', '14. 한번 보글보글 끓이면 부드러운 완두콩 수프 완성!', '15. 이제 그릇에 담아볼까유~?', '16. 벌써 너무 부드럽고 고소해 보이네요~', '간단하면서 건강한 완두콩 스프 완성!', '아침에 먹기 편안하고 너무 맛있어요♥', '향쿡의 스프 시리즈#1이 였습니다♥[ 아침식사대용 가능/ 완두콩 스프 만들기 ]']"
감자스프 - 백종원 감자스프 만드는 법,"['삶은감자2개', '우유2컵', '양파1/2', '버터1조각', '소금', '식빵(옵션)']","['감자 2개를 삶아 준비해 주세요.다 익은 감자는 껍질을 벗겨주고 적당한 크기로 썰어 주세요.', '팬에 버터 1조각을 녹여주고', '양파 1/2를 채 썰어 녹인 버터에 볶아줍니다.', '양파가 노르스름하게 잘 볶아지면 냄비에 담고 삶아 놓은 감자도 썰어 함께 넣고우유 2컵을 넣어주세요.감자 1개당 우유 1컵 분량으로 넣어 주심데요 (종이컵 계량)', '그리고 곱게 갈아주면 돼요.믹서기를 사용하시면 됩니다* 양파, 감자는 한 김 식혀서 믹서기에 넣고 갈아주세요', '곱게 갈아 놓은 감자스프를 보글보글 끓여주세요.여기에 소금으로 간을 해주심 돼요.드시는 분 입맛에 맞게 간해주세요.', '함께 먹음 좋을 것 같아 식빵을 노릇노릇하게 구워 주었어요.냉동실에 얼려둔 식빵 소환 ㅎㅎ2장을 큐브 모양으로 잘라 주세요.팬에 버터 1조각을\xa0 녹여주고', '잘라 놓은 식빵을 넣고 바삭하게 구워 줍니다.', '감자수프를 그릇에 담고 바삭 튀겨놓은 식빵을 올려주고파슬리, 후추 톡톡 뿌려 맛있게 먹으면 됩니다.']"
크림치즈 요리 / 저탄고지 애호박 크림치즈 스프,"['우유100ml', '크림치즈60g', '애호박1/2개', '양파1/2개', '물100ml']","['우유를 준비한다.', '크림치즈를 준비한다.', '애호박은 원하는 크기로 자른다.', '양파는 원하는 크기로 자른다.', '냄비에 양파, 애호박, 우유, 물을 넣고 끓인다.', '야채가 익으면 핸드블랜더로 갈아준다.', '곱게 간 후에 크림치즈를 넣고 섞어준다.', '한 번 더 끓여준다.']"
[집밥] 백종원 감자수프 # 부드럽게 고소한 감자수프 뚝딱.,"['감자1개', '양파1/4개', '버터1/2T', '우유2컵', '소금1/3t', '후추약간', '식빵모서리적당']","['감자 1개, 양파는 감자의 1/3 분량 정도 준비해 줍니다.', '감자 껍질을 까고 물에 넣고 20분간 삶아줍니다. 20분 후 젓가락을 찔러봤을 때 꾹 들어가면 익은 거예요.', '그동안 달군팬에 버터를 녹이고 채 썬 양파를 볶아준 후 믹서기 통에 대기.', '식빵 모서리나 식빵을 잘라 양파 볶은 팬에 굴려가며 바삭하게 구워주세요.', '삶은 감자를 꺼내서 조각 내 잘라주세요.', '양파, 감자, 두유(우유) 2컵을 믹서기에 넣고 갈아줍니다. 곱게 곱게 갈아줘야 먹을 때 부드러워요.믹서기에 뜨거운 거 넣고 갈면 폭발 위험 있다는 거 아시죠?? 두유(우유)를 부어주면서 감자를 식혀주네요.', '다시 프라이팬에 부어 살살 저어주며 한소끔 끓여줄 거예요.소금 1/3t, 후추 톡톡 간해주세요.', '수프 크게 한국자 위에 구운 식빵모서리 올려줍니다.식빵모서리는 계속 리필해서 얹어 먹어요.~']"
